"advertiser_id","platform","latitude","longitude","horizontal_accuracy","location_at","email","ipv_4","user_agent","country","battery","background","network","venue_name","venue_category","vertical_accuracy","speed","heading","publisher_id","dwell_time","sdk_version","altitude","ipv_6","mobile_number","captured_at","created_at","opted_out","carrier","manufacturer","device_model","wifi_ssid","wifi_bssid","decorated_at","dist_moved","day_number","day_type","time_type","dwell_type"
"229AE786-EBA0-406B-B3DF-252F04A2AB66","IDFA","35.709404","-81.34799","10.0","1537282192","","","","US","89.0","","","","","0.0","26.620000839233","","","","","299.451782227","","","2018-09-18T18:32:18.638Z","2018-09-18T18:32:18.638Z","","","","iPhone10,3","","","","","","","",""
"23FA5869-7ED0-4486-862A-6F428203C1CC","IDFA","34.8584","-77.57659","65.0","1537236581","","","","US","18.0","","","","","0.0","-1.0","","","","","16.5848999023","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone9,2","","","","","","","",""
"25E64630-7765-422A-85B9-FBB1CF554849","IDFA","35.40016","-80.92603","12.0","1537303127","","","","US","92.0","","","","","0.0","4.3937015533447","","","","","224.094844127","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone10,4","","","","","","","",""
"2882CF0E-52FB-4D51-920D-5CA7E0F02F2D","AAID","33.97426","-80.95525","10.7","1537243278","","","","US","47.0","","","","","0.0","27.83","","","","","48.50140380859375","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SM-G955U","","","","","","","",""
"2B6B6EB6-13E6-46F2-9BA9-C713B748E7F2","IDFA","35.396393","-80.60673","5.0","1537301104","","","","US","5.0","","","","","0.0","9.789999961853","","","","","227.110679441","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone 6","","","","","","","",""
"2C33F6FB-05C8-4C47-8095-A500CB1CABD0","AAID","35.72046","-78.83041","16.7","1537276348","","","","US","88.0","","","","","0.0","0.0","","","","","106.0999984741211","","","2018-09-18T17:31:58.414Z","2018-09-18T17:31:58.414Z","","","","SM-J737V","","","","","","","",""
"303D1764-5D47-47E0-9D01-8589143BD218","IDFA","35.696392","-77.50902","10.0","1537278203","","","","US","84.0","","","","","0.0","20.069999694824","","","","","16.9591331482","","","2018-09-18T17:31:58.414Z","2018-09-18T17:31:58.414Z","","","","iPhone 6S Plus","","","","","","","",""
"3076CEB4-9BB4-4921-B605-3188D829813F","AAID","35.890392","-78.70352","22.7","1537273399","","","","US","100.0","","","","","0.0","0.0","","","","","93.0999984741211","","","2018-09-18T16:35:58.769Z","2018-09-18T16:35:58.769Z","","","","Pixel 2","","","","","","","",""
"33282063-6382-4DBD-97B3-8DD8EA647843","AAID","35.239704","-81.33104","42.3","1537287761","","","","US","73.0","","","","","0.0","0.0","","","","","299.50860595703125","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","SM-N950U","","","","","","","",""
"338BA04C-73ED-4AE4-8277-98421A2CB9B6","IDFA","35.23428","-80.93624","5.0","1537263968","","","","US","41.0","","","","","0.0","20.420000076294","","","","","229.64345621","","","2018-09-18T14:30:15.676Z","2018-09-18T14:30:15.676Z","","","","iPhone 6S Plus","","","","","","","",""
"367075F2-3BC1-45EE-8035-38E86D635EF3","IDFA","36.176334","-76.46325","65.0","1537284167","","","","US","84.0","","","","","0.0","-1.0","","","","","2.76597261429","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone8,4","","","","","","","",""
"387255BB-BB96-4038-AD76-A89834BFBB3E","IDFA","35.293736","-77.45026","10.0","1537305547","","","","US","46.0","","","","","0.0","25.770000457764","","","","","10.3253227503","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone 6","","","","","","","",""
"395BB375-EAE3-432D-8136-904D0D92AA30","AAID","34.176315","-77.92571","10.0","1537301486","","","","US","57.0","","","","","0.0","0.85","","","","","-32.09246826171875","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","LG-H932","","","","","","","",""
"395BB375-EAE3-432D-8136-904D0D92AA30","AAID","34.138157","-77.90729","10.0","1537295061","","","","US","70.0","","","","","0.0","5.63","","","","","-33.865203857421875","","","2018-09-18T22:34:45.353Z","2018-09-18T22:34:45.353Z","","","","LG-H932","","","","","","","",""
"3F8E251F-28DD-42EF-BA27-C1371FF451D1","IDFA","36.058956","-79.39515","165.0","1537277747","","","","US","100.0","","","","","0.0","-1.0","","","","","182.954910278","","","2018-09-18T17:31:58.414Z","2018-09-18T17:31:58.414Z","","","","iPhone10,5","","","","","","","",""
"424BE013-55AB-492F-BC94-15256775ECD4","IDFA","35.685806","-79.8307","10.0","1537303495","","","","US","73.0","","","","","0.0","26.329999923706","","","","","250.498378754","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone10,3","","","","","","","",""
"424BE013-55AB-492F-BC94-15256775ECD4","IDFA","35.61002","-80.019936","5.0","1537304327","","","","US","69.0","","","","","0.0","29.549999237061","","","","","164.615629221","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone10,3","","","","","","","",""
"4699DC28-EC6B-4C76-ABC3-D67BA3A9503B","IDFA","35.30051","-79.1603","5.0","1537270649","","","","US","98.0","","","","","0.0","29.360000610352","","","","","147.467908644","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","iPhone 6 Plus","","","","","","","",""
"4699DC28-EC6B-4C76-ABC3-D67BA3A9503B","IDFA","35.29882","-79.15295","5.0","1537270620","","","","US","99.0","","","","","0.0","23.35000038147","","","","","147.562741747","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","iPhone 6 Plus","","","","","","","",""
"471C30F4-D82F-48D8-81D8-0ECC39A848A3","AAID","35.824406","-80.56565","16.0","1537253612","","","","US","100.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","LG-M430","","","","","","","",""
"472C4B9E-3C14-408A-9B8C-940A9CEC5BF1","AAID","35.720768","-80.65813","10.0","1537249540","","","","US","42.0","","","","","0.0","27.98","","","","","207.65350341796875","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SM-G965U","","","","","","","",""
"47B6E29B-9903-4E0B-AD2D-645A2E4C0E61","IDFA","35.592915","-78.54358","30.0","1537267158","","","","US","83.0","","","","","0.0","0.0","","","","","144.860561371","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","iPhone 6","","","","","","","",""
"47C66E2E-6B5E-4DAC-9EE3-61CE60E02261","IDFA","35.378082","-78.712944","5.0","1537298322","","","","US","84.0","","","","","0.0","27.14999961853","","","","","63.5124545207","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone10,1","","","","","","","",""
"48B9B2FA-DFBF-4A97-B12A-95424C79FC08","AAID","34.712215","-79.82627","10.0","1537297976","","","","US","61.0","","","","","0.0","33.67","","","","","8.83477783203125","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","SM-N960U","","","","","","","",""
"48B9B2FA-DFBF-4A97-B12A-95424C79FC08","AAID","34.2008","-79.92324","10.0","1537282550","","","","US","83.0","","","","","0.0","22.95","","","","","9.828948974609375","","","2018-09-18T18:32:18.638Z","2018-09-18T18:32:18.638Z","","","","SM-N960U","","","","","","","",""
"4C276CA1-BAC2-4D54-BE9D-D161E901636E","AAID","34.144547","-80.89923","10.0","1537306342","","","","US","76.0","","","","","0.0","0.0","","","","","81.15972900390625","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","SM-N950U","","","","","","","",""
"4C276CA1-BAC2-4D54-BE9D-D161E901636E","AAID","34.144447","-80.89923","22.4","1537311749","","","","US","41.0","","","","","0.0","0.0","","","","","85.19999694824219","","","2018-09-19T03:34:04.730Z","2018-09-19T03:34:04.730Z","","","","SM-N950U","","","","","","","",""
"4DB8F456-BF6D-4C1D-8990-6F510AD72A76","IDFA","35.429585","-80.84985","65.0","1537237327","","","","US","100.0","","","","","0.0","-1.0","","","","","242.617248535","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone9,1","","","","","","","",""
"4FE564A7-7016-41F2-A57A-E1A13BFADCD9","AAID","35.40789","-80.93409","31.3","1537237221","","","","US","100.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SCH-I545","","","","","","","",""
"4FE564A7-7016-41F2-A57A-E1A13BFADCD9","AAID","35.408085","-80.93414","24.4","1537263655","","","","US","100.0","","","","","0.0","0.0","","","","","199.60000610351562","","","2018-09-18T14:30:15.676Z","2018-09-18T14:30:15.676Z","","","","SCH-I545","","","","","","","",""
"4FE564A7-7016-41F2-A57A-E1A13BFADCD9","AAID","35.393665","-80.83806","10.0","1537268287","","","","US","84.0","","","","","0.0","10.0","","","","","218.0","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SCH-I545","","","","","","","",""
"50D53267-7A15-4B01-B91F-17D5A8FCCA52","AAID","35.295197","-80.72797","44.6","1537238208","","","","US","39.0","","","","","0.0","0.0","","","","","248.0","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","LG-SP320","","","","","","","",""
"50F3192C-90C6-4323-94F2-8A5D76F35FC2","AAID","34.955116","-80.75818","10.0","1537314805","","","","US","64.0","","","","","0.0","0.0","","","","","155.35174560546875","","","2018-09-19T03:34:04.730Z","2018-09-19T03:34:04.730Z","","","","SM-G955U","","","","","","","",""
"50F3192C-90C6-4323-94F2-8A5D76F35FC2","AAID","35.154182","-80.79491","10.0","1537301112","","","","US","48.0","","","","","0.0","14.11","","","","","178.4376220703125","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","SM-G955U","","","","","","","",""
"524B178C-71C5-43B5-A602-49AD1B8AE0D8","AAID","34.097378","-80.92102","18.0","1537283421","","","","US","42.0","","","","","0.0","7.72","","","","","91.0","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","SM-J337A","","","","","","","",""
"5261815A-B620-4FBC-880F-D8C2AB13C830","IDFA","34.006546","-81.02494","5.0","1537285463","","","","US","96.0","","","","","0.0","0.0","","","","","75.8941841125","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone10,2","","","","","","","",""
"543A7CF5-B019-4993-90B3-68870BE18548","IDFA","33.99793","-80.954185","200.0","1537230606","","","","US","34.0","","","","","0.0","4.7119337186889E-7","","","","","30.6682014465","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone9,1","","","","","","","",""
"55820204-E5E7-44AA-93FD-EB511A52AFC5","IDFA","36.59793","-79.429596","5.0","1537301512","","","","US","44.0","","","","","0.0","14.210000038147","","","","","149.273765564","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone9,2","","","","","","","",""
"58242F3C-5537-46E2-BB20-8AFB5BA4E6F6","IDFA","34.788155","-77.442406","65.0","1537285333","","","","US","71.0","","","","","0.0","-1.0","","","","","7.47311830521","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone10,5","","","","","","","",""
"58FE3525-DF02-477B-8395-39CEA290601F","IDFA","36.316437","-78.41319","10.6","1537233124","","","","US","47.0","","","","","0.0","14.829999923706","","","","","144.530605316","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone8,4","","","","","","","",""
"5AC244B6-C807-49E7-848B-BCCF77A9BC2A","IDFA","35.79271","-78.818756","10.0","1537311899","","","","US","54.000003814697","","","","","0.0","0.46999999880791","","","","","122.738268005","","","2018-09-19T03:34:04.730Z","2018-09-19T03:34:04.730Z","","","","iPhone 6 Plus","","","","","","","",""
"5BED6707-AE4B-4BA6-868F-51311419A015","IDFA","35.76785","-78.572914","10.0","1537287615","","","","US","98.0","","","","","0.0","5.0900001525879","","","","","76.9784812927","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","iPhone10,3","","","","","","","",""
"5BED6707-AE4B-4BA6-868F-51311419A015","IDFA","35.677616","-78.83009","20.0","1537259551","","","","US","100.0","","","","","0.0","-1.0","","","","","122.834886023","","","2018-09-18T13:28:18.317Z","2018-09-18T13:28:18.317Z","","","","iPhone10,3","","","","","","","",""
"5CC7AFF1-6FC2-44F6-AE3A-2D5723B2B644","IDFA","35.45295","-80.66305","50.0","1537305189","","","","US","28.0","","","","","0.0","0.0","","","","","218.930570602","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone 6","","","","","","","",""
"5D420A85-7A23-45DA-B35A-47B7D64CA7D8","AAID","34.07604","-79.94371","18.2","1537300752","","","","US","41.0","","","","","0.0","34.38","","","","","0.0","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","SM-J320V","","","","","","","",""
"5D420A85-7A23-45DA-B35A-47B7D64CA7D8","AAID","34.19406","-79.761505","10.0","1537294966","","","","US","48.0","","","","","0.0","0.0","","","","","13.0","","","2018-09-18T22:34:45.353Z","2018-09-18T22:34:45.353Z","","","","SM-J320V","","","","","","","",""
"5DF2B55F-F137-4ECA-9582-5B97554F26FC","AAID","35.886356","-79.98867","16.0","1537269127","","","","US","39.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","LGL158VL","","","","","","","",""
"5EBF80A0-5333-4FFF-96F1-E9D94D2478A0","AAID","36.262238","-76.16123","14.9","1537272372","","","","US","95.0","","","","","0.0","0.0","","","","","-70.0","","","2018-09-18T16:35:58.769Z","2018-09-18T16:35:58.769Z","","","","VS501","","","","","","","",""
"5FFCC9A1-FDDF-4D44-9E75-19C856704E40","AAID","35.55545","-78.386215","10.4","1537267088","","","","US","72.0","","","","","0.0","0.91","","","","","45.0","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SM-G920V","","","","","","","",""
"600F6E3F-4E8F-4484-AFB3-BB9FA4FA4CCA","AAID","34.177933","-80.81681","77.6","1537235071","","","","US","75.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SM-G955U","","","","","","","",""
"6249DEAB-5293-41FA-A369-FE6AADB3149A","IDFA","35.087658","-80.85379","10.0","1537300037","","","","US","74.0","","","","","0.0","12.199999809265","","","","","166.859035492","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone9,2","","","","","","","",""
"6249DEAB-5293-41FA-A369-FE6AADB3149A","IDFA","35.10513","-80.807686","5.0","1537300499","","","","US","76.0","","","","","0.0","7.539999961853","","","","","179.029246949","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone9,2","","","","","","","",""
"62507206-A6DA-49DB-B806-3160C32786B9","IDFA","35.80462","-78.644196","10.0","1537292712","","","","US","37.0","","","","","0.0","11.010000228882","","","","","91.4947226467","","","2018-09-18T21:31:38.434Z","2018-09-18T21:31:38.434Z","","","","iPhone9,1","","","","","","","",""
"629189CE-FEEF-410E-983D-8BF584A53718","AAID","36.02236","-80.17083","39.2","1537272198","","","","US","90.0","","","","","0.0","0.0","","","","","258.0","","","2018-09-18T16:35:58.769Z","2018-09-18T16:35:58.769Z","","","","XT1585","","","","","","","",""
"646BEC52-1D58-4A11-8041-5E69834E376F","AAID","35.917225","-79.07669","10.0","1537246590","","","","US","100.0","","","","","0.0","0.0","","","","","116.0989990234375","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SM-N960U","","","","","","","",""
"646BEC52-1D58-4A11-8041-5E69834E376F","AAID","35.917088","-79.0768","10.0","1537304697","","","","US","26.0","","","","","0.0","0.0","","","","","114.201904296875","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","SM-N960U","","","","","","","",""
"64D550BC-3B2B-4B2F-A030-E8BA6224E525","AAID","36.186092","-80.08698","96.0","1537275085","","","","US","95.0","","","","","0.0","0.63","","","","","235.0","","","2018-09-18T16:35:58.769Z","2018-09-18T16:35:58.769Z","","","","LG-K373","","","","","","","",""
"6AFE5FFB-656A-4C8A-B2B8-011C2B89F295","AAID","35.449333","-81.00246","10.0","1537271378","","","","US","88.0","","","","","0.0","0.54","","","","","196.72601318359375","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SM-N950U","","","","","","","",""
"6AFE5FFB-656A-4C8A-B2B8-011C2B89F295","AAID","35.471302","-80.851395","10.0","1537267994","","","","US","96.0","","","","","0.0","0.0","","","","","218.88385009765625","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SM-N950U","","","","","","","",""
"6C06B182-1340-4D4C-AA97-D53A26500176","IDFA","34.121685","-80.827576","10.0","1537305914","","","","US","77.0","","","","","0.0","20.280000686646","","","","","89.8154898859","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone 6S Plus","","","","","","","",""
"6CD6ABED-002E-4A54-BCB4-A13408EB84D2","IDFA","36.17061","-81.14054","10.0","1537300286","","","","US","67.0","","","","","0.0","17.020000457764","","","","","344.280806798","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone9,2","","","","","","","",""
"6CD6ABED-002E-4A54-BCB4-A13408EB84D2","IDFA","36.2104","-81.060585","5.0","1537302415","","","","US","58.999996185303","","","","","0.0","24.35000038147","","","","","342.805217743","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone9,2","","","","","","","",""
"6E15487F-CB16-4CB8-A066-D4E9FD1193A8","AAID","35.845886","-80.264084","10.0","1537267671","","","","US","98.0","","","","","0.0","0.2","","","","","215.0","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SM-G930V","","","","","","","",""
"6E522465-52FC-4775-852C-9B0C302F67D5","AAID","35.576424","-77.358116","17.1","1537289120","","","","US","30.0","","","","","0.0","0.0","","","","","-11.800000190734863","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","SM-N950U","","","","","","","",""
"6FE310F1-488B-42E7-812B-9AEB7A6D65E0","AAID","33.991592","-81.028465","28.3","1537259279","","","","US","100.0","","","","","0.0","0.0","","","","","32.79999923706055","","","2018-09-18T13:28:18.317Z","2018-09-18T13:28:18.317Z","","","","BND-L24","","","","","","","",""
"6FEDB858-0657-4EE7-B3CB-4B00C321CFCA","IDFA","35.06034","-80.815","65.0","1537303278","","","","US","100.0","","","","","0.0","-1.0","","","","","195.086853027","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone10,6","","","","","","","",""
"7410BFC0-43A7-420E-B0DB-7C357CDEFDCA","AAID","35.26999","-79.03574","15.5","1537270607","","","","US","98.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","SM-G955U","","","","","","","",""
"75AC4710-882F-468A-99B8-7AA68856DA99","IDFA","33.97706","-80.98518","10.0","1537305942","","","","US","33.0","","","","","0.0","6.7300000190735","","","","","60.8006575255","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone9,1","","","","","","","",""
"7627ECE8-9E5B-47C5-A7FC-5CD9D700C3B4","AAID","36.20292","-78.5803","33.0","1537304615","","","","US","78.0","","","","","0.0","24.07","","","","","69.0","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","SAMSUNG-SM-J727A","","","","","","","",""
"7641B4EF-723E-4B3B-AED6-7C02E028D657","AAID","35.07569","-78.679115","24.4","1537303306","","","","US","58.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","SM-G935V","","","","","","","",""
"789286DC-EFA5-46C4-BA93-7AC0305E51B8","IDFA","35.398716","-77.95264","65.0","1537313481","","","","US","63.0","","","","","0.0","-1.0","","","","","34.5739822388","","","2018-09-19T03:34:04.730Z","2018-09-19T03:34:04.730Z","","","","iPhone9,1","","","","","","","",""
"7A612842-6804-4CB2-993E-B4FE76DEE838","IDFA","35.588333","-81.09101","30.0","1537306961","","","","US","48.0","","","","","0.0","8.1499996185303","","","","","295.358486176","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone 6S","","","","","","","",""
"7B0DB62D-F7D2-4C28-AC4D-9344FFE8C8C6","IDFA","35.526676","-78.7443","65.0","1537236140","","","","US","40.0","","","","","0.0","-1.0","","","","","101.416496277","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone9,1","","","","","","","",""
"7F93FCDB-5994-4861-8ACB-5B72CC1B55E8","IDFA","35.011322","-76.99275","10.0","1537276847","","","","US","63.0","","","","","0.0","28.85000038147","","","","","4.77233505249","","","2018-09-18T17:31:58.414Z","2018-09-18T17:31:58.414Z","","","","iPhone8,4","","","","","","","",""
"875711A5-3B1D-4CE5-8346-0F80326C7994","IDFA","35.869812","-78.45004","5.0","1537299507","","","","US","61.0","","","","","0.0","21.260000228882","","","","","117.642756885","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone9,1","","","","","","","",""
"8AF73C86-3647-4745-AB5C-A3D89112DF52","AAID","35.781097","-81.39477","29.9","1537300209","","","","US","29.0","","","","","0.0","0.0","","","","","314.70001220703125","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","SAMSUNG-SM-G930A","","","","","","","",""
"8B009FBD-2AAA-461D-BD7B-A47101F29112","IDFA","34.901093","-78.61056","5.0","1537273312","","","","US","98.0","","","","","0.0","0.0","","","","","47.2417259216","","","2018-09-18T16:35:58.769Z","2018-09-18T16:35:58.769Z","","","","iPhone 6 Plus","","","","","","","",""
"8BA82F66-D42B-4181-9D33-A467582B6697","IDFA","34.88408","-80.52725","65.0","1537277553","","","","US","100.0","","","","","0.0","-1.0","","","","","218.910354614","","","2018-09-18T17:31:58.414Z","2018-09-18T17:31:58.414Z","","","","iPhone10,1","","","","","","","",""
"8E11C4BA-91C8-486A-88B4-1F19AC86DFF6","IDFA","36.49457","-76.17781","6.0","1537305884","","","","US","100.0","","","","","0.0","12.6153383255","","","","","1.45012641782","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone10,5","","","","","","","",""
"8E571C8E-5B3A-4655-98E1-0F59E06BFBB8","IDFA","35.255344","-80.73628","10.0","1537300102","","","","US","86.0","","","","","0.0","20.690000534058","","","","","247.427266605","","","2018-09-18T23:36:09.882Z","2018-09-18T23:36:09.882Z","","","","iPhone9,1","","","","","","","",""
"8FF889C4-0961-46F6-BA1F-A50E993A6286","IDFA","35.04322","-80.723915","50.0","1537257783","","","","US","100.0","","","","","0.0","0.0","","","","","222.730312347","","","2018-09-18T13:28:18.317Z","2018-09-18T13:28:18.317Z","","","","iPhone 6S","","","","","","","",""
"9166322C-8E84-4155-8687-B0DE583BAEBE","IDFA","33.94312","-80.960236","65.0","1537289566","","","","US","88.0","","","","","0.0","-1.0","","","","","48.9954490662","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","iPhone9,2","","","","","","","",""
"91DE5073-69F0-48AE-B61A-BC3AF018E0B5","AAID","35.429016","-80.63432","16.6","1537282861","","","","US","39.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","SM-N900P","","","","","","","",""
"95286D43-9038-4C8B-9D69-C29F75E8C8EB","IDFA","34.992996","-80.96741","5.0","1537283213","","","","US","100.0","","","","","0.0","19.360000610352","","","","","155.557666169","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone10,2","","","","","","","",""
"95AA7D6F-DD4B-4F8C-ABE1-A9B1AC3A6884","IDFA","34.982437","-80.55345","6.0","1537305453","","","","US","12.0","","","","","0.0","10.864787101746","","","","","186.729524349","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone10,5","","","","","","","",""
"95AA7D6F-DD4B-4F8C-ABE1-A9B1AC3A6884","IDFA","35.015724","-80.7504","165.0","1537306519","","","","US","22.0","","","","","0.0","-1.0","","","","","199.937957764","","","2018-09-19T01:35:38.158Z","2018-09-19T01:35:38.158Z","","","","iPhone10,5","","","","","","","",""
"9DE15E79-863C-47DC-9F13-0D650B513D83","IDFA","35.48981","-77.371735","65.0","1537311843","","","","US","7.0","","","","","0.0","-1.0","","","","","21.7747344971","","","2018-09-19T03:34:04.730Z","2018-09-19T03:34:04.730Z","","","","iPhone 6S Plus","","","","","","","",""
"9F747FEB-D077-48AC-8AB2-140CC92D0DAE","IDFA","35.566013","-78.49394","30.0","1537284678","","","","US","52.0","","","","","0.0","0.0","","","","","71.9645767212","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone9,2","","","","","","","",""
"A12A0CE0-785E-45C5-A7F5-F2C3F992981F","IDFA","35.074165","-81.649925","5.0","1537266996","","","","US","100.0","","","","","0.0","12.960000038147","","","","","241.721777114","","","2018-09-18T15:35:34.616Z","2018-09-18T15:35:34.616Z","","","","iPhone 6S","","","","","","","",""
"A3F1C3DD-3FE1-4BA6-AFBE-18D1AEF76EFA","AAID","36.059307","-79.85475","16.2","1537234816","","","","US","43.0","","","","","0.0","0.0","","","","","0.0","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","SM-G950U","","","","","","","",""
"A5E135B1-E428-472D-A3C5-53CE379CE1DE","IDFA","36.05852","-80.32336","65.0","1537302619","","","","US","73.0","","","","","0.0","-1.0","","","","","249.182937622","","","2018-09-19T00:35:18.814Z","2018-09-19T00:35:18.814Z","","","","iPhone 6S","","","","","","","",""
"A649C645-2A9E-4ACE-8578-7A39D47C6369","IDFA","34.96691","-78.34145","10.0","1537241288","","","","US","92.0","","","","","0.0","0.0","","","","","59.6954716024","","","2018-09-18T15:39:14.033Z","2018-09-18T15:39:14.033Z","","","","iPhone10,2","","","","","","","",""
"A90822DD-D19D-4FFB-B2FB-CD5FB033CEC6","IDFA","35.244976","-81.666","65.0","1537285873","","","","US","86.0","","","","","0.0","-1.0","","","","","262.06539917","","","2018-09-18T19:32:29.512Z","2018-09-18T19:32:29.512Z","","","","iPhone9,2","","","","","","","",""
"AA8AE4CF-66DF-4848-8331-FEC67CEFBD7A","IDFA","35.03179","-79.093636","10.0","1537282771","","","","US","32.0","","","","","0.0","10.590000152588","","","","","78.0361633301","","","2018-09-18T18:32:18.638Z","2018-09-18T18:32:18.638Z","","","","iPhone10,3","","","","","","","",""
"0357F204-415F-45A2-94DF-6E80E0375BBB","IDFA","35.589077","-77.36747","5.0","1537288192","","","","US","27.000001907349","","","","","0.0","2.2000000476837","","","","","31.1940631032","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","iPhone10,2","","","","","","","",""
"0357F204-415F-45A2-94DF-6E80E0375BBB","IDFA","35.605633","-77.37203","5.0","1537287943","","","","US","29.0","","","","","0.0","0.0","","","","","11.4517911467","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","iPhone10,2","","","","","","","",""
"0357F204-415F-45A2-94DF-6E80E0375BBB","IDFA","35.58826","-77.36725","5.0","1537288267","","","","US","27.000001907349","","","","","0.0","0.85000002384186","","","","","31.7699340111","","","2018-09-18T20:37:39.527Z","2018-09-18T20:37:39.527Z","","","","iPhone10,2","","","","","","","",""
